,id,owner,secret,server,farm,title,ispublic,isfriend,isfamily,license,dateupload,datetaken,datetakengranularity,datetakenunknown,views,tags,machine_tags,latitude,longitude,accuracy,context,place_id,woeid,geo_is_public,geo_is_contact,geo_is_friend,geo_is_family,url_m,height_m,width_m
52956275445,52956275445,25507134@N00,a640be4065,65535,66,20230425_Aussaat_014,1,0,0,4,2023-06-06 19:05:10,2023-04-25 13:03:34,0,0,21,terrasse 2023 frühling spring pflanze plant paprika umtopfen tetrapack,,48.248188,16.442613,16,0,,3322743,1,0,0,0,https://live.staticflickr.com/65535/52956275445_a640be4065.jpg,500,375
52955418725,52955418725,37273220@N02,991e957cb0,65535,66,Vienna Operahouse,1,0,0,0,2023-06-06 12:27:05,2023-06-06 15:19:18,0,1,448,vienna operahouse wiener staatsoper austria voigtlander bessa r color skopar 35mm f25 neopan acros 200 caffenolch rs film analog selfdeveloped homemade soup caffenol,,48.202896,16.369264,15,0,,2761333,1,0,0,0,https://live.staticflickr.com/65535/52955418725_991e957cb0.jpg,330,500
52954139572,52954139572,32664945@N03,0b66041f73,65535,66,Some green in the city,1,0,0,0,2023-06-06 09:00:19,2023-06-03 14:24:59,0,0,127,wien vienna austria europa europ reflection spiegelung urbanelandschaft urbanlandscape wasser water trees bäume buildings gebäude city cityscape stadt stadtlandschaft starburst911 abart,,48.213542,16.413391,16,0,,3322725,1,0,0,0,https://live.staticflickr.com/65535/52954139572_0b66041f73.jpg,333,500
52954795909,52954795909,11944844@N00,b714d517e0,65535,66,A MÁV START 470 003-9 Wien 21-03-2023,1,0,0,1,2023-06-06 08:06:07,2023-03-21 11:28:59,0,0,429,peters452002 werbelok eisenbahn etrain elok railways railway railroad railroads rail railwaystation trains train trein treinen twop transportation travel oostenrijk spoor spoorwegen station ferrovia jalalspagestransportationalbum lokomotive lokomotief locomotive austria clickcamera bahn bahnhof siemens taurus máv,,48.186163,16.375880,16,0,,2761393,1,0,0,0,https://live.staticflickr.com/65535/52954795909_b714d517e0.jpg,333,500
52953075257,52953075257,145003604@N02,450ccaa735,65535,66,Wildrose,1,0,0,0,2023-06-05 21:38:38,2023-06-03 16:35:21,0,0,1027,wildrose rose blüte blume flower kahlenberg döbling 19bezirk 19thdistrict wien vienna österreich austria,,48.273122,16.343102,15,0,,2775029,1,0,0,0,https://live.staticflickr.com/65535/52953075257_450ccaa735.jpg,340,500
52953794988,52953794988,25507134@N00,2cfbc82319,65535,66,20230425_Garten_007,1,0,0,4,2023-06-05 19:12:19,2023-04-25 09:41:40,0,0,70,garten gardening gärtnern frühling 2023 spring pflanze plant tulpe tulipa tulip liliaceae blüte blume flower blossom,,48.248119,16.442952,16,0,,3322743,1,0,0,0,https://live.staticflickr.com/65535/52953794988_2cfbc82319.jpg,500,375
52953344056,52953344056,25507134@N00,e2b0966b77,65535,66,20230425_Garten_006,1,0,0,4,2023-06-05 19:12:19,2023-04-25 09:41:37,0,0,13,garten gardening gärtnern frühling 2023 spring pflanze plant tulpe tulipa tulip liliaceae blüte blume flower blossom,,48.248127,16.442919,16,0,,3322743,1,0,0,0,https://live.staticflickr.com/65535/52953344056_e2b0966b77.jpg,500,375
52953794943,52953794943,25507134@N00,f3f1b3de25,65535,66,20230425_Garten_010,1,0,0,4,2023-06-05 19:12:20,2023-04-25 09:41:58,0,0,80,garten gardening gärtnern frühling 2023 spring pflanze plant tulpe tulipa tulip liliaceae blüte blume flower blossom,,48.248108,16.443019,16,0,,3322743,1,0,0,0,https://live.staticflickr.com/65535/52953794943_f3f1b3de25.jpg,375,500
52953772343,52953772343,25507134@N00,b3223ce1d8,65535,66,20230425_Terrasse_007,1,0,0,4,2023-06-05 19:02:31,2023-04-25 07:02:33,0,0,10,terrasse 2023 frühling spring pflanze plant tulpe tulip liliaceae blüte flower blume blossom,,48.248202,16.442633,16,0,,3322743,1,0,0,0,https://live.staticflickr.com/65535/52953772343_b3223ce1d8.jpg,500,375
52953321241,52953321241,25507134@N00,42dc90393e,65535,66,20230425_Terrasse_003,1,0,0,4,2023-06-05 19:02:30,2023-04-25 07:02:06,0,0,24,terrasse 2023 frühling spring pflanze plant spanischewaldhyazinthe hyacinthoideshispanica spanischeshasenglöckchen asperaceae blüte blossom flower blume,,48.248219,16.442625,16,0,,3322743,1,0,0,0,https://live.staticflickr.com/65535/52953321241_42dc90393e.jpg,500,375
52953457264,52953457264,25507134@N00,be533d1432,65535,66,20230425_Aussaat,1,0,0,4,2023-06-05 19:02:29,2023-04-25 06:48:29,0,0,3,gardening gärtnern 2023 aussaat keimling plant pflanze,,48.248222,16.442588,16,0,,3322743,1,0,0,0,https://live.staticflickr.com/65535/52953457264_be533d1432.jpg,500,375
52953771258,52953771258,25507134@N00,eda6bb9415,65535,66,20230425_Terrasse_001,1,0,0,4,2023-06-05 19:02:29,2023-04-25 07:01:47,0,0,25,terrasse 2023 frühling spring pflanze plant clematis clematisjosephine clematisjosephinetmevijohill blüte flower blume blossom ranunculaceae,,48.248238,16.442583,16,0,,3322743,1,0,0,0,https://live.staticflickr.com/65535/52953771258_eda6bb9415.jpg,500,375
52953320661,52953320661,25507134@N00,f8146738ce,65535,66,20230425_Terrasse_004,1,0,0,4,2023-06-05 19:02:31,2023-04-25 07:02:10,0,0,22,terrasse 2023 frühling spring pflanze plant spanischewaldhyazinthe hyacinthoideshispanica spanischeshasenglöckchen asperaceae blüte blossom flower blume,,48.248205,16.442613,16,0,,3322743,1,0,0,0,https://live.staticflickr.com/65535/52953320661_f8146738ce.jpg,500,375
52953320501,52953320501,25507134@N00,462324b050,65535,66,20230425_Garten_003,1,0,0,4,2023-06-05 19:02:34,2023-04-25 07:16:29,0,0,14,garten gardening gärtnern frühling 2023 spring pflanze plant froschgoscherl löwenmaul löwenmäulchen antirrhinum scrophulariaceae,,48.248411,16.442822,16,0,,3322743,1,0,0,0,https://live.staticflickr.com/65535/52953320501_462324b050.jpg,500,375
52952228447,52952228447,7211785@N06,789f2eb5e6,65535,66,20230530 091843 1SL6,1,0,0,0,2023-06-05 15:42:36,2023-05-30 09:18:43,0,0,30,allsyncpicbackman t202307 travel all allsynclocal workflowversionpro20230025 workflowversionpro2023002512620 2023 at austria niederösterreich schwechat flughafenwien airport iso59 googlepixel7pro googlepixel7probackcamera6 4080x3072 jpeg altitudeabovesealevel224m flashoffdidnotfire focallength6 shutterspeed14184s gpsspeed orientationhorizontal softwareacdseeultimate2022 exifversion0232 workflowyes 1s l6 1sl6 faces,,48.118113,16.565136,16,0,,2779548,1,0,0,0,https://live.staticflickr.com/65535/52952228447_789f2eb5e6.jpg,376,500
52952186677,52952186677,7211785@N06,fa523c6119,65535,66,20230530 044406 1RL6,1,0,0,0,2023-06-05 15:26:19,2023-05-30 04:44:06,0,0,1,allsyncpicbackman travel t202306 all allsynclocal workflowversionpro20230025 workflowversionpro2023002512620 2023 at austria wien wehlistrase r1026 iso215 googlepixel7pro googlepixel7probackcamera6 4080x3072 jpeg altitudeabovesealevel161m flashoffdidnotfire focallength6 shutterspeed136s gpsspeed0kmh orientationhorizontal softwareacdseeultimate2022 exifversion0232 workflowyes 1r l6 1rl6 faces,,48.205913,16.429913,16,0,,3322725,1,0,0,0,https://live.staticflickr.com/65535/52952186677_fa523c6119.jpg,376,500
52952564303,52952564303,138838583@N08,6e2f861345,65535,66,Wien - unteres Belvedere,1,0,0,0,2023-06-05 09:46:08,2023-05-06 15:10:58,0,0,259,,,48.197136,16.379938,16,0,,2773040,1,0,0,0,https://live.staticflickr.com/65535/52952564303_6e2f861345.jpg,333,500
52951905701,52951905701,48289187@N00,6e0bd07d8d,65535,66,Planetarium,1,0,0,3,2023-06-05 07:30:58,2023-06-03 10:32:46,0,0,23,planetarium planets exhibition tent,,48.231236,16.454886,16,0,,2764735,1,0,0,0,https://live.staticflickr.com/65535/52951905701_6e0bd07d8d.jpg,500,500
52951169882,52951169882,80234356@N04,a90a1cf96f,65535,66,"Maschin, guitar: Chris W.; Szene Wien, 02.06.2023",1,0,0,0,2023-06-05 06:00:17,2023-06-02 20:20:11,0,0,482,wien canoneosr3 20mmf14dghsm|art015 szenewien konzert deutschrock,,48.175539,16.408119,16,0,,2765027,1,0,0,0,https://live.staticflickr.com/65535/52951169882_a90a1cf96f.jpg,309,500
52950867815,52950867815,158438800@N02,eaa074886f,65535,66,"2016-12-16 AT Wien 05 Margareten & Wien 10 Favoriten, Hst. Matzleinsdorfer Platz S, A1 105 Linie 62",1,0,0,5,2023-06-04 19:03:46,2016-12-16 14:50:19,0,0,43,vienna underground tram station,,48.180491,16.358694,16,0,,2771956,1,0,0,0,https://live.staticflickr.com/65535/52950867815_eaa074886f.jpg,333,500
52950487141,52950487141,158438800@N02,478cf49c01,65535,66,"2016-12-16 AT Wien 05 Margareten & Wien 10 Favoriten, Hst. Matzleinsdorfer Platz S, B 655 Linie 18",1,0,0,5,2023-06-04 19:03:45,2016-12-16 14:47:44,0,0,16,vienna underground tram station,,48.180491,16.358694,16,0,,2771956,1,0,0,0,https://live.staticflickr.com/65535/52950487141_478cf49c01.jpg,313,500
52950865950,52950865950,158438800@N02,6d33743ff6,65535,66,"2016-12-16 AT Wien 05 Margareten & Wien 10 Favoriten, Hst. Matzleinsdorfer Platz S, E2 4316+c5 Linie 18",1,0,0,5,2023-06-04 19:03:47,2016-12-16 14:53:55,0,0,42,vienna underground tram station,,48.180491,16.358694,16,0,,2771956,1,0,0,0,https://live.staticflickr.com/65535/52950865950_6d33743ff6.jpg,312,500
52950865935,52950865935,158438800@N02,126489d5d8,65535,66,"2019-06-02 AT Wien 06 Mariahilf, Mariahilfer Gürtel, Gumpendorfer Straße, Reinhardt-Brandstätter-Platz, Wiener Linien 8121 Linie 57A",1,0,0,5,2023-06-04 19:03:48,2019-06-02 16:42:34,0,0,9,vienna bus,,48.190486,16.337694,16,0,,2779138,1,0,0,0,https://live.staticflickr.com/65535/52950865935_126489d5d8.jpg,333,500
52950630184,52950630184,158438800@N02,e86f297172,65535,66,"2016-12-16 AT Wien 05 Margareten & Wien 10 Favoriten, Hst. Matzleinsdorfer Platz S, A1 126 Linie 62",1,0,0,5,2023-06-04 19:03:48,2016-12-16 14:56:30,0,0,18,vienna underground tram station,,48.180491,16.358694,16,0,,2771956,1,0,0,0,https://live.staticflickr.com/65535/52950630184_e86f297172.jpg,312,500
52949669537,52949669537,25507134@N00,d60dc22f91,65535,66,20230423_Oldtimer,1,0,0,4,2023-06-04 17:33:57,2023-04-23 07:45:35,0,0,32,oldtimer auto car wagramerstrase wien vienna donaustadt,,48.248622,16.442269,16,0,,3322743,1,0,0,0,https://live.staticflickr.com/65535/52949669537_d60dc22f91.jpg,375,500
52950269966,52950269966,25507134@N00,bbeb89fcc3,65535,66,20230423_Garten,1,0,0,4,2023-06-04 17:33:57,2023-04-23 07:46:49,0,0,23,garten gardening gärtnern frühling 2023 spring pflanze plant antirrhinum scrophulariaceae blüte flower blossom blume löwenmäulchen löwenmaul froschgoscherl weis white,,48.248213,16.442830,16,0,,3322743,1,0,0,0,https://live.staticflickr.com/65535/52950269966_bbeb89fcc3.jpg,500,375
52950030656,52950030656,72408638@N08,ed2e924beb,65535,66,Vienna 2023,1,0,0,0,2023-06-04 15:39:47,2023-05-28 10:27:45,0,0,0,,,48.211380,16.375708,16,0,,8378568,1,0,0,0,https://live.staticflickr.com/65535/52950030656_ed2e924beb.jpg,500,375
52956791523,52956791523,89099232@N03,228587040a,65535,66,GR2_1293.jpg,1,0,0,0,2023-06-04 12:57:19,2023-05-14 15:42:06,0,0,236,vienna austria fog night citiscape,,48.228663,16.403127,16,0,,2772614,1,0,0,0,https://live.staticflickr.com/65535/52956791523_228587040a.jpg,237,500
52948874973,52948874973,31385446@N06,e913731dd3,65535,66,2023-06-03 Siebenhirten - Achau 0144,1,0,0,0,2023-06-03 23:21:54,2023-06-03 18:05:06,0,0,56,,,48.131532,16.320126,16,0,,2765121,1,0,0,0,https://live.staticflickr.com/65535/52948874973_e913731dd3.jpg,500,500
52947819967,52947819967,31385446@N06,0d52c3a2f0,65535,66,2023-06-03 Siebenhirten - Achau 0145,1,0,0,0,2023-06-03 23:21:54,2023-06-03 18:05:06,0,0,61,,,48.131532,16.320126,16,0,,2765121,1,0,0,0,https://live.staticflickr.com/65535/52947819967_0d52c3a2f0.jpg,500,500
52948422416,52948422416,31385446@N06,607911810f,65535,66,2023-06-03 Siebenhirten - Achau 0140,1,0,0,0,2023-06-03 23:21:57,2023-06-03 18:57:48,0,0,59,,,48.131532,16.320126,16,0,,2765121,1,0,0,0,https://live.staticflickr.com/65535/52948422416_607911810f.jpg,500,500
52948803965,52948803965,31385446@N06,403d8ef807,65535,66,2023-06-03 Siebenhirten - Achau 0130,1,0,0,0,2023-06-03 23:22:01,2023-06-03 18:56:17,0,0,60,,,48.131532,16.320126,16,0,,2765121,1,0,0,0,https://live.staticflickr.com/65535/52948803965_403d8ef807.jpg,500,500
52948803550,52948803550,31385446@N06,e2f1db2b6c,65535,66,2023-06-03 Siebenhirten - Achau 0125,1,0,0,0,2023-06-03 23:22:04,2023-06-03 18:56:16,0,0,71,,,48.131532,16.320126,16,0,,2765121,1,0,0,0,https://live.staticflickr.com/65535/52948803550_e2f1db2b6c.jpg,500,500
52948872483,52948872483,31385446@N06,fe5e356a9a,65535,66,2023-06-03 Siebenhirten - Achau 0114,1,0,0,0,2023-06-03 23:22:11,2023-06-03 18:20:00,0,0,62,,,48.131532,16.320126,16,0,,2765121,1,0,0,0,https://live.staticflickr.com/65535/52948872483_fe5e356a9a.jpg,500,333
52947817332,52947817332,31385446@N06,698ce78d97,65535,66,2023-06-03 Siebenhirten - Achau 0110,1,0,0,0,2023-06-03 23:22:14,2023-06-03 18:20:00,0,0,63,,,48.131532,16.320126,16,0,,2765121,1,0,0,0,https://live.staticflickr.com/65535/52947817332_698ce78d97.jpg,500,333
52948802590,52948802590,31385446@N06,42d5b7a520,65535,66,2023-06-03 Siebenhirten - Achau 0103,1,0,0,0,2023-06-03 23:22:17,2023-06-03 18:20:04,0,0,66,,,48.131532,16.320126,16,0,,2765121,1,0,0,0,https://live.staticflickr.com/65535/52948802590_42d5b7a520.jpg,333,500
52947816872,52947816872,31385446@N06,3617ea5727,65535,66,2023-06-03 Siebenhirten - Achau 0101,1,0,0,0,2023-06-03 23:22:19,2023-06-03 18:20:04,0,0,68,,,48.131532,16.320126,16,0,,2765121,1,0,0,0,https://live.staticflickr.com/65535/52947816872_3617ea5727.jpg,500,500
52948560289,52948560289,31385446@N06,4eaa7abc24,65535,66,2023-06-03 Siebenhirten - Achau 0098,1,0,0,0,2023-06-03 23:22:20,2023-06-03 18:20:02,0,0,67,,,48.131532,16.320126,16,0,,2765121,1,0,0,0,https://live.staticflickr.com/65535/52948560289_4eaa7abc24.jpg,500,500
52948801675,52948801675,31385446@N06,af6d48725f,65535,66,2023-06-03 Siebenhirten - Achau 0095,1,0,0,0,2023-06-03 23:22:21,2023-06-03 18:20:02,0,0,66,,,48.131532,16.320126,16,0,,2765121,1,0,0,0,https://live.staticflickr.com/65535/52948801675_af6d48725f.jpg,500,500
52947815772,52947815772,31385446@N06,0c6fdcdf25,65535,66,2023-06-03 Siebenhirten - Achau 0092,1,0,0,0,2023-06-03 23:22:23,2023-06-03 18:20:02,0,0,66,,,48.131532,16.320126,16,0,,2765121,1,0,0,0,https://live.staticflickr.com/65535/52947815772_0c6fdcdf25.jpg,500,500
52948559234,52948559234,31385446@N06,29d746bbd4,65535,66,2023-06-03 Siebenhirten - Achau 0085,1,0,0,0,2023-06-03 23:22:26,2023-06-03 18:11:23,0,0,69,,,48.131532,16.320126,16,0,,2765121,1,0,0,0,https://live.staticflickr.com/65535/52948559234_29d746bbd4.jpg,500,500
52948558744,52948558744,31385446@N06,e9c1694cea,65535,66,2023-06-03 Siebenhirten - Achau 0083,1,0,0,0,2023-06-03 23:22:27,2023-06-03 18:11:23,0,0,67,,,48.131532,16.320126,16,0,,2765121,1,0,0,0,https://live.staticflickr.com/65535/52948558744_e9c1694cea.jpg,500,500
52948558374,52948558374,31385446@N06,987e72363f,65535,66,2023-06-03 Siebenhirten - Achau 0079,1,0,0,0,2023-06-03 23:22:30,2023-06-03 18:11:23,0,0,73,,,48.131532,16.320126,16,0,,2765121,1,0,0,0,https://live.staticflickr.com/65535/52948558374_987e72363f.jpg,500,500
52948868888,52948868888,31385446@N06,d52ba15abf,65535,66,2023-06-03 Siebenhirten - Achau 0076,1,0,0,0,2023-06-03 23:22:31,2023-06-03 18:11:23,0,0,73,,,48.131532,16.320126,16,0,,2765121,1,0,0,0,https://live.staticflickr.com/65535/52948868888_d52ba15abf.jpg,500,500
52948557354,52948557354,31385446@N06,fdfe53d3a8,65535,66,2023-06-03 Siebenhirten - Achau 0072,1,0,0,0,2023-06-03 23:22:35,2023-06-03 18:11:23,0,0,69,,,48.131532,16.320126,16,0,,2765121,1,0,0,0,https://live.staticflickr.com/65535/52948557354_fdfe53d3a8.jpg,500,500
52948867808,52948867808,31385446@N06,85163c549a,65535,66,2023-06-03 Siebenhirten - Achau 0070,1,0,0,0,2023-06-03 23:22:35,2023-06-03 18:11:22,0,0,74,,,48.131532,16.320126,16,0,,2765121,1,0,0,0,https://live.staticflickr.com/65535/52948867808_85163c549a.jpg,500,500
52948556919,52948556919,31385446@N06,e4421ef2b7,65535,66,2023-06-03 Siebenhirten - Achau 0069,1,0,0,0,2023-06-03 23:22:36,2023-06-03 18:11:22,0,0,69,,,48.131532,16.320126,16,0,,2765121,1,0,0,0,https://live.staticflickr.com/65535/52948556919_e4421ef2b7.jpg,500,500
52948556694,52948556694,31385446@N06,a4dc457b84,65535,66,2023-06-03 Siebenhirten - Achau 0026,1,0,0,0,2023-06-03 23:23:00,2023-06-03 19:00:40,0,0,75,,,48.131532,16.320126,16,0,,2765121,1,0,0,0,https://live.staticflickr.com/65535/52948556694_a4dc457b84.jpg,500,500
52948415296,52948415296,31385446@N06,2a82edc471,65535,66,2023-06-03 Siebenhirten - Achau 0067,1,0,0,0,2023-06-03 23:22:38,2023-06-03 18:11:22,0,0,72,,,48.131532,16.320126,16,0,,2765121,1,0,0,0,https://live.staticflickr.com/65535/52948415296_2a82edc471.jpg,500,500
52947812487,52947812487,31385446@N06,d4221a2698,65535,66,2023-06-03 Siebenhirten - Achau 0065,1,0,0,0,2023-06-03 23:22:39,2023-06-03 18:11:22,0,0,71,,,48.131532,16.320126,16,0,,2765121,1,0,0,0,https://live.staticflickr.com/65535/52947812487_d4221a2698.jpg,500,500
52948556154,52948556154,31385446@N06,28e7b7c512,65535,66,2023-06-03 Siebenhirten - Achau 0062,1,0,0,0,2023-06-03 23:22:40,2023-06-03 17:48:38,0,0,72,,,48.131532,16.320126,16,0,,2765121,1,0,0,0,https://live.staticflickr.com/65535/52948556154_28e7b7c512.jpg,500,500
52948556009,52948556009,31385446@N06,ee2797d86f,65535,66,2023-06-03 Siebenhirten - Achau 0061,1,0,0,0,2023-06-03 23:22:41,2023-06-03 17:48:38,0,0,70,,,48.131532,16.320126,16,0,,2765121,1,0,0,0,https://live.staticflickr.com/65535/52948556009_ee2797d86f.jpg,500,500
52948797335,52948797335,31385446@N06,48e5b8aacc,65535,66,2023-06-03 Siebenhirten - Achau 0059,1,0,0,0,2023-06-03 23:22:42,2023-06-03 17:48:38,0,0,73,,,48.131532,16.320126,16,0,,2765121,1,0,0,0,https://live.staticflickr.com/65535/52948797335_48e5b8aacc.jpg,500,500
52947811607,52947811607,31385446@N06,429221b7a2,65535,66,2023-06-03 Siebenhirten - Achau 0055,1,0,0,0,2023-06-03 23:22:45,2023-06-03 17:48:37,0,0,75,,,48.131532,16.320126,16,0,,2765121,1,0,0,0,https://live.staticflickr.com/65535/52947811607_429221b7a2.jpg,333,500
52948555359,52948555359,31385446@N06,6634bc2daa,65535,66,2023-06-03 Siebenhirten - Achau 0054,1,0,0,0,2023-06-03 23:22:45,2023-06-03 17:48:37,0,0,74,,,48.131532,16.320126,16,0,,2765121,1,0,0,0,https://live.staticflickr.com/65535/52948555359_6634bc2daa.jpg,500,500
52948865468,52948865468,31385446@N06,57714dd9be,65535,66,2023-06-03 Siebenhirten - Achau 0047,1,0,0,0,2023-06-03 23:22:47,2023-06-03 19:00:19,0,0,74,,,48.131532,16.320126,16,0,,2765121,1,0,0,0,https://live.staticflickr.com/65535/52948865468_57714dd9be.jpg,500,500
52947810522,52947810522,31385446@N06,a63f8d6e7c,65535,66,2023-06-03 Siebenhirten - Achau 0041,1,0,0,0,2023-06-03 23:22:51,2023-06-03 19:00:19,0,0,77,,,48.131532,16.320126,16,0,,2765121,1,0,0,0,https://live.staticflickr.com/65535/52947810522_a63f8d6e7c.jpg,500,500
52947810542,52947810542,31385446@N06,21fab6c330,65535,66,2023-06-03 Siebenhirten - Achau 0042,1,0,0,0,2023-06-03 23:22:50,2023-06-03 19:00:19,0,0,72,,,48.131532,16.320126,16,0,,2765121,1,0,0,0,https://live.staticflickr.com/65535/52947810542_21fab6c330.jpg,500,500
